"日期","收市","開市","高","低","成交量","更改%"
"2013年6月26日","104.0","104.0","104.0","104.0","-","0.65%"
"2013年6月25日","103.3","103.3","103.3","103.3","-","1.21%"
"2013年6月24日","102.1","102.1","102.1","102.1","-","-5.38%"
"2013年6月23日","107.9","107.9","107.9","107.9","-","-0.28%"
"2013年6月22日","108.2","108.2","108.2","108.2","-","-1.19%"
"2013年6月21日","109.5","109.5","109.5","109.5","-","-1.61%"
"2013年6月20日","111.3","111.3","111.3","111.3","-","2.81%"
"2013年6月19日","108.3","108.3","108.3","108.3","-","0.84%"
"2013年6月18日","107.3","107.3","107.3","107.3","-","5.30%"
"2013年6月17日","101.9","101.9","101.9","101.9","-","2.05%"
"2013年6月16日","99.9","99.9","99.9","99.9","-","0.10%"
"2013年6月15日","99.8","99.8","99.8","99.8","-","-0.20%"
"2013年6月14日","100.0","100.0","100.0","100.0","-","-3.80%"
"2013年6月13日","103.9","103.9","103.9","103.9","-","-4.44%"
"2013年6月12日","108.8","108.8","108.8","108.8","-","-0.20%"
"2013年6月11日","109.0","109.0","109.0","109.0","-","2.49%"
"2013年6月10日","106.3","106.3","106.3","106.3","-","5.88%"
"2013年6月9日","100.4","100.4","100.4","100.4","-","-6.91%"
"2013年6月8日","107.9","107.9","107.9","107.9","-","-2.80%"
"2013年6月7日","111.0","111.0","111.0","111.0","-","-6.70%"
"2013年6月6日","119.0","119.0","119.0","119.0","-","-2.40%"
"2013年6月5日","121.9","121.9","121.9","121.9","-","0.41%"
"2013年6月4日","121.4","121.4","121.4","121.4","-","0.55%"
"2013年6月3日","120.7","120.7","120.7","120.7","-","-1.44%"
"2013年6月2日","122.5","122.5","122.5","122.5","-","-5.26%"
"2013年6月1日","129.3","129.3","129.3","129.3","-","0.37%"
"2013年5月31日","128.8","128.8","128.8","128.8","-","0.00%"
"2013年5月30日","128.8","128.8","128.8","128.8","-","-2.61%"
"2013年5月29日","132.3","132.3","132.3","132.3","-","2.52%"
"2013年5月28日","129.0","129.0","129.0","129.0","-","-0.59%"
"2013年5月27日","129.8","129.8","129.8","129.8","-","-2.79%"
"2013年5月26日","133.5","133.5","133.5","133.5","-","1.14%"
"2013年5月25日","132.0","132.0","132.0","132.0","-","-0.83%"
"2013年5月24日","133.1","133.1","133.1","133.1","-","5.38%"
"2013年5月23日","126.3","126.3","126.3","126.3","-","2.02%"
"2013年5月22日","123.8","123.8","123.8","123.8","-","0.74%"
"2013年5月21日","122.9","122.9","122.9","122.9","-","0.71%"
"2013年5月20日","122.0","122.0","122.0","122.0","-","-0.39%"
"2013年5月19日","122.5","122.5","122.5","122.5","-","-0.58%"
"2013年5月18日","123.2","123.2","123.2","123.2","-","-0.23%"
"2013年5月17日","123.5","123.5","123.5","123.5","-","4.48%"
"2013年5月16日","118.2","118.2","118.2","118.2","-","3.49%"
"2013年5月15日","114.2","114.2","114.2","114.2","-","2.53%"
"2013年5月14日","111.4","111.4","111.4","111.4","-","-5.58%"
"2013年5月13日","118.0","118.0","118.0","118.0","-","2.75%"
"2013年5月12日","114.8","114.8","114.8","114.8","-","-0.71%"
"2013年5月11日","115.6","115.6","115.6","115.6","-","-1.75%"
"2013年5月10日","117.7","117.7","117.7","117.7","-","4.34%"
"2013年5月9日","112.8","112.8","112.8","112.8","-","-0.35%"
"2013年5月8日","113.2","113.2","113.2","113.2","-","3.28%"
"2013年5月7日","109.6","109.6","109.6","109.6","-","-2.36%"
"2013年5月6日","112.3","112.3","112.3","112.3","-","-3.22%"
"2013年5月5日","116.0","116.0","116.0","116.0","-","2.73%"
"2013年5月4日","112.9","112.9","112.9","112.9","-","15.09%"
"2013年5月3日","98.1","98.1","98.1","98.1","-","-7.67%"
"2013年5月2日","106.3","106.3","106.3","106.3","-","-8.70%"
"2013年5月1日","116.4","116.4","116.4","116.4","-","-16.41%"
"2013年4月30日","139.2","139.2","139.2","139.2","-","-3.31%"
"2013年4月29日","144.0","144.0","144.0","144.0","-","7.11%"
"2013年4月28日","134.4","134.4","134.4","134.4","-","5.03%"
"2013年4月27日","128.0","128.0","128.0","128.0","-","-6.50%"
"2013年4月26日","136.9","136.9","136.9","136.9","-","-3.39%"
"2013年4月25日","141.7","141.7","141.7","141.7","-","-8.10%"
"2013年4月24日","154.2","154.2","154.2","154.2","-","7.48%"
"2013年4月23日","143.5","143.5","143.5","143.5","-","12.61%"
"2013年4月22日","127.4","127.4","127.4","127.4","-","6.88%"
"2013年4月21日","119.2","119.2","119.2","119.2","-","-5.86%"
"2013年4月20日","126.6","126.6","126.6","126.6","-","6.87%"
"2013年4月19日","118.5","118.5","118.5","118.5","-","8.69%"
"2013年4月18日","109.0","109.0","109.0","109.0","-","17.13%"
"2013年4月17日","93.1","93.1","93.1","93.1","-","36.15%"
"2013年4月16日","68.4","68.4","68.4","68.4","-","-17.03%"
"2013年4月15日","82.4","82.4","82.4","82.4","-","-8.46%"
"2013年4月14日","90.0","90.0","90.0","90.0","-","-3.23%"
"2013年4月13日","93.0","93.0","93.0","93.0","-","-20.51%"
"2013年4月12日","117.0","117.0","117.0","117.0","-","-6.33%"
"2013年4月11日","124.9","124.9","124.9","124.9","-","-24.30%"
"2013年4月10日","165.0","165.0","165.0","165.0","-","-28.26%"
"2013年4月9日","230.0","230.0","230.0","230.0","-","22.67%"
"2013年4月8日","187.5","187.5","187.5","187.5","-","15.53%"
"2013年4月7日","162.3","162.3","162.3","162.3","-","13.79%"
"2013年4月6日","142.6","142.6","142.6","142.6","-","0.22%"
"2013年4月5日","142.3","142.3","142.3","142.3","-","7.72%"
"2013年4月4日","132.1","132.1","132.1","132.1","-","-2.13%"
"2013年4月3日","135.0","135.0","135.0","135.0","-","14.43%"
"2013年4月2日","118.0","118.0","118.0","118.0","-","13.44%"
"2013年4月1日","104.0","104.0","104.0","104.0","-","11.79%"
"2013年3月31日","93.0","93.0","93.0","93.0","-","0.91%"
"2013年3月30日","92.2","92.2","92.2","92.2","-","1.87%"
"2013年3月29日","90.5","90.5","90.5","90.5","-","5.01%"
"2013年3月28日","86.2","86.2","86.2","86.2","-","-3.08%"
"2013年3月27日","88.9","88.9","88.9","88.9","-","13.27%"
"2013年3月26日","78.5","78.5","78.5","78.5","-","6.66%"
"2013年3月25日","73.6","73.6","73.6","73.6","-","2.94%"
"2013年3月24日","71.5","71.5","71.5","71.5","-","11.11%"
"2013年3月23日","64.3","64.3","64.3","64.3","-","-7.89%"
"2013年3月22日","69.9","69.9","69.9","69.9","-","-1.40%"
"2013年3月21日","70.8","70.8","70.8","70.8","-","9.86%"
"2013年3月20日","64.5","64.5","64.5","64.5","-","9.05%"
"2013年3月19日","59.1","59.1","59.1","59.1","-","14.61%"
"2013年3月18日","51.6","51.6","51.6","51.6","-","8.86%"
"2013年3月17日","47.4","47.4","47.4","47.4","-","0.85%"
"2013年3月16日","47.0","47.0","47.0","47.0","-","0.00%"
"2013年3月15日","47.0","47.0","47.0","47.0","-","-0.47%"
"2013年3月14日","47.2","47.2","47.2","47.2","-","0.53%"
"2013年3月13日","46.9","46.9","46.9","46.9","-","5.94%"
"2013年3月12日","44.3","44.3","44.3","44.3","-","-8.49%"
"2013年3月11日","48.4","48.4","48.4","48.4","-","5.22%"
"2013年3月10日","46.0","46.0","46.0","46.0","-","-1.81%"
"2013年3月9日","46.8","46.8","46.8","46.8","-","6.04%"
"2013年3月8日","44.2","44.2","44.2","44.2","-","5.19%"
"2013年3月7日","42.0","42.0","42.0","42.0","-","2.39%"
"2013年3月6日","41.0","41.0","41.0","41.0","-","1.71%"
"2013年3月5日","40.3","40.3","40.3","40.3","-","11.56%"
"2013年3月4日","36.2","36.2","36.2","36.2","-","4.78%"
"2013年3月3日","34.5","34.5","34.5","34.5","-","0.73%"
"2013年3月2日","34.3","34.3","34.3","34.3","-","-0.72%"
"2013年3月1日","34.5","34.5","34.5","34.5","-","3.36%"
"2013年2月28日","33.4","33.4","33.4","33.4","-","8.03%"
"2013年2月27日","30.9","30.9","30.9","30.9","-","-0.64%"
"2013年2月26日","31.1","31.1","31.1","31.1","-","2.30%"
"2013年2月25日","30.4","30.4","30.4","30.4","-","1.71%"
"2013年2月24日","29.9","29.9","29.9","29.9","-","0.30%"
"2013年2月23日","29.8","29.8","29.8","29.8","-","-1.49%"
"2013年2月22日","30.3","30.3","30.3","30.3","-","1.68%"
"2013年2月21日","29.8","29.8","29.8","29.8","-","0.37%"
"2013年2月20日","29.6","29.6","29.6","29.6","-","0.75%"
"2013年2月19日","29.4","29.4","29.4","29.4","-","9.17%"
"2013年2月18日","27.0","27.0","27.0","27.0","-","0.52%"
"2013年2月17日","26.8","26.8","26.8","26.8","-","-1.51%"
"2013年2月16日","27.2","27.2","27.2","27.2","-","0.44%"
"2013年2月15日","27.1","27.1","27.1","27.1","-","-0.44%"
"2013年2月14日","27.2","27.2","27.2","27.2","-","12.48%"
"2013年2月13日","24.2","24.2","24.2","24.2","-","-3.85%"
"2013年2月12日","25.2","25.2","25.2","25.2","-","2.11%"
"2013年2月11日","24.6","24.6","24.6","24.6","-","2.84%"
"2013年2月10日","24.0","24.0","24.0","24.0","-","1.35%"
"2013年2月9日","23.6","23.6","23.6","23.6","-","4.37%"
"2013年2月8日","22.7","22.7","22.7","22.7","-","2.30%"
"2013年2月7日","22.1","22.1","22.1","22.1","-","4.58%"
"2013年2月6日","21.2","21.2","21.2","21.2","-","2.82%"
"2013年2月5日","20.6","20.6","20.6","20.6","-","0.83%"
"2013年2月4日","20.4","20.4","20.4","20.4","-","-0.78%"
"2013年2月3日","20.6","20.6","20.6","20.6","-","4.89%"
"2013年2月2日","19.6","19.6","19.6","19.6","-","-4.24%"
"2013年2月1日","20.5","20.5","20.5","20.5","-","0.44%"
"2013年1月31日","20.4","20.4","20.4","20.4","-","3.60%"
"2013年1月30日","19.7","19.7","19.7","19.7","-","0.87%"
"2013年1月29日","19.5","19.5","19.5","19.5","-","4.33%"
"2013年1月28日","18.7","18.7","18.7","18.7","-","5.05%"
"2013年1月27日","17.8","17.8","17.8","17.8","-","-0.34%"
"2013年1月26日","17.9","17.9","17.9","17.9","-","2.76%"
"2013年1月25日","17.4","17.4","17.4","17.4","-","2.96%"
"2013年1月24日","16.9","16.9","16.9","16.9","-","-3.43%"
"2013年1月23日","17.5","17.5","17.5","17.5","-","1.39%"
"2013年1月22日","17.3","17.3","17.3","17.3","-","2.74%"
"2013年1月21日","16.8","16.8","16.8","16.8","-","7.01%"
"2013年1月20日","15.7","15.7","15.7","15.7","-","0.58%"
"2013年1月19日","15.6","15.6","15.6","15.6","-","-0.57%"
"2013年1月18日","15.7","15.7","15.7","15.7","-","1.29%"
"2013年1月17日","15.5","15.5","15.5","15.5","-","5.23%"
"2013年1月16日","14.7","14.7","14.7","14.7","-","3.37%"
"2013年1月15日","14.3","14.3","14.3","14.3","-","-0.35%"
"2013年1月14日","14.3","14.3","14.3","14.3","-","1.27%"
"2013年1月13日","14.1","14.1","14.1","14.1","-","-0.84%"
"2013年1月12日","14.2","14.2","14.2","14.2","-","0.71%"
"2013年1月11日","14.1","14.1","14.1","14.1","-","0.00%"
"2013年1月10日","14.1","14.1","14.1","14.1","-","2.69%"
"2013年1月9日","13.8","13.8","13.8","13.8","-","0.00%"
"2013年1月8日","13.7","13.7","13.7","13.7","-","1.10%"
"2013年1月7日","13.6","13.6","13.6","13.6","-","1.04%"
"2013年1月6日","13.4","13.4","13.4","13.4","-","0.00%"
"2013年1月5日","13.4","13.4","13.4","13.4","-","-0.44%"
"2013年1月4日","13.5","13.5","13.5","13.5","-","0.75%"
"2013年1月3日","13.4","13.4","13.4","13.4","-","0.90%"
"2013年1月2日","13.3","13.3","13.3","13.3","-","0.00%"
"2013年1月1日","13.3","13.3","13.3","13.3","-","-1.55%"
"2012年12月31日","13.5","13.5","13.5","13.5","-","0.45%"
"2012年12月30日","13.4","13.4","13.4","13.4","-","0.37%"
"2012年12月29日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月28日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月27日","13.4","13.4","13.4","13.4","-","-0.37%"
"2012年12月26日","13.5","13.5","13.5","13.5","-","0.90%"
"2012年12月25日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月24日","13.4","13.4","13.4","13.4","-","0.53%"
"2012年12月23日","13.3","13.3","13.3","13.3","-","-0.45%"
"2012年12月22日","13.4","13.4","13.4","13.4","-","-0.96%"
"2012年12月21日","13.5","13.5","13.5","13.5","-","0.00%"
"2012年12月20日","13.5","13.5","13.5","13.5","-","-0.59%"
"2012年12月19日","13.6","13.6","13.6","13.6","-","2.26%"
"2012年12月18日","13.3","13.3","13.3","13.3","-","0.38%"
"2012年12月17日","13.3","13.3","13.3","13.3","-","-0.38%"
"2012年12月16日","13.3","13.3","13.3","13.3","-","-1.41%"
"2012年12月15日","13.5","13.5","13.5","13.5","-","-0.81%"
"2012年12月14日","13.6","13.6","13.6","13.6","-","-0.73%"
"2012年12月13日","13.7","13.7","13.7","13.7","-","0.00%"
"2012年12月12日","13.7","13.7","13.7","13.7","-","1.03%"
"2012年12月11日","13.6","13.6","13.6","13.6","-","0.97%"
"2012年12月10日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月9日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月8日","13.4","13.4","13.4","13.4","-","-0.59%"
"2012年12月7日","13.5","13.5","13.5","13.5","-","1.50%"
"2012年12月6日","13.3","13.3","13.3","13.3","-","-0.60%"
"2012年12月5日","13.4","13.4","13.4","13.4","-","0.00%"
"2012年12月4日","13.4","13.4","13.4","13.4","-","5.76%"
"2012年12月3日","12.7","12.7","12.7","12.7","-","1.44%"
"2012年12月2日","12.5","12.5","12.5","12.5","-","-0.48%"
"2012年12月1日","12.6","12.6","12.6","12.6","-","0.00%"
"2012年11月30日","12.6","12.6","12.6","12.6","-","0.88%"
"2012年11月29日","12.4","12.4","12.4","12.4","-","0.81%"
"2012年11月28日","12.4","12.4","12.4","12.4","-","1.23%"
"2012年11月27日","12.2","12.2","12.2","12.2","-","-0.41%"
"2012年11月26日","12.3","12.3","12.3","12.3","-","-1.84%"
"2012年11月25日","12.5","12.5","12.5","12.5","-","0.56%"
"2012年11月24日","12.4","12.4","12.4","12.4","-","0.57%"
"2012年11月23日","12.3","12.3","12.3","12.3","-","-0.64%"
"2012年11月22日","12.4","12.4","12.4","12.4","-","5.52%"
"2012年11月21日","11.8","11.8","11.8","11.8","-","0.00%"
"2012年11月20日","11.7","11.7","11.7","11.7","-","-0.59%"
"2012年11月19日","11.8","11.8","11.8","11.8","-","1.29%"
"2012年11月18日","11.6","11.6","11.6","11.6","-","-1.19%"
"2012年11月17日","11.8","11.8","11.8","11.8","-","0.00%"
"2012年11月16日","11.8","11.8","11.8","11.8","-","4.91%"
"2012年11月15日","11.2","11.2","11.2","11.2","-","2.28%"
"2012年11月14日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年11月13日","10.9","10.9","10.9","10.9","-","-0.54%"
"2012年11月12日","11.0","11.0","11.0","11.0","-","1.29%"
"2012年11月11日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年11月10日","10.9","10.9","10.9","10.9","-","0.74%"
"2012年11月9日","10.8","10.8","10.8","10.8","-","-1.01%"
"2012年11月8日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年11月7日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年11月6日","10.9","10.9","10.9","10.9","-","1.40%"
"2012年11月5日","10.8","10.8","10.8","10.8","-","-0.46%"
"2012年11月4日","10.8","10.8","10.8","10.8","-","1.50%"
"2012年11月3日","10.6","10.6","10.6","10.6","-","1.62%"
"2012年11月2日","10.5","10.5","10.5","10.5","-","-0.95%"
"2012年11月1日","10.6","10.6","10.6","10.6","-","-5.63%"
"2012年10月31日","11.2","11.2","11.2","11.2","-","2.85%"
"2012年10月30日","10.9","10.9","10.9","10.9","-","2.74%"
"2012年10月29日","10.6","10.6","10.6","10.6","-","-0.93%"
"2012年10月28日","10.7","10.7","10.7","10.7","-","4.29%"
"2012年10月27日","10.3","10.3","10.3","10.3","-","0.88%"
"2012年10月26日","10.2","10.2","10.2","10.2","-","-6.35%"
"2012年10月25日","10.9","10.9","10.9","10.9","-","-6.78%"
"2012年10月24日","11.6","11.6","11.6","11.6","-","0.00%"
"2012年10月23日","11.6","11.6","11.6","11.6","-","-0.51%"
"2012年10月22日","11.7","11.7","11.7","11.7","-","0.69%"
"2012年10月21日","11.6","11.6","11.6","11.6","-","-0.94%"
"2012年10月20日","11.7","11.7","11.7","11.7","-","0.00%"
"2012年10月19日","11.7","11.7","11.7","11.7","-","-1.68%"
"2012年10月18日","11.9","11.9","11.9","11.9","-","1.10%"
"2012年10月17日","11.8","11.8","11.8","11.8","-","0.00%"
"2012年10月16日","11.9","11.9","11.9","11.9","-","0.00%"
"2012年10月15日","11.8","11.8","11.8","11.8","-","0.85%"
"2012年10月14日","11.7","11.7","11.7","11.7","-","-1.01%"
"2012年10月13日","11.9","11.9","11.9","11.9","-","-1.17%"
"2012年10月12日","12.0","12.0","12.0","12.0","-","0.00%"
"2012年10月11日","12.0","12.0","12.0","12.0","-","-0.74%"
"2012年10月10日","12.1","12.1","12.1","12.1","-","1.93%"
"2012年10月9日","11.9","11.9","11.9","11.9","-","0.93%"
"2012年10月8日","11.8","11.8","11.8","11.8","-","0.00%"
"2012年10月7日","11.8","11.8","11.8","11.8","-","-5.60%"
"2012年10月6日","12.5","12.5","12.5","12.5","-","-1.50%"
"2012年10月5日","12.7","12.7","12.7","12.7","-","-1.25%"
"2012年10月4日","12.9","12.9","12.9","12.9","-","0.00%"
"2012年10月3日","12.9","12.9","12.9","12.9","-","0.39%"
"2012年10月2日","12.8","12.8","12.8","12.8","-","3.55%"
"2012年10月1日","12.4","12.4","12.4","12.4","-","0.00%"
"2012年9月30日","12.4","12.4","12.4","12.4","-","0.00%"
"2012年9月29日","12.4","12.4","12.4","12.4","-","0.00%"
"2012年9月28日","12.4","12.4","12.4","12.4","-","0.65%"
"2012年9月27日","12.3","12.3","12.3","12.3","-","0.00%"
"2012年9月26日","12.3","12.3","12.3","12.3","-","0.57%"
"2012年9月25日","12.2","12.2","12.2","12.2","-","0.83%"
"2012年9月24日","12.1","12.1","12.1","12.1","-","-0.74%"
"2012年9月23日","12.2","12.2","12.2","12.2","-","-0.41%"
"2012年9月22日","12.2","12.2","12.2","12.2","-","-1.05%"
"2012年9月21日","12.4","12.4","12.4","12.4","-","0.73%"
"2012年9月20日","12.3","12.3","12.3","12.3","-","-2.31%"
"2012年9月19日","12.6","12.6","12.6","12.6","-","2.61%"
"2012年9月18日","12.3","12.3","12.3","12.3","-","3.03%"
"2012年9月17日","11.9","11.9","11.9","11.9","-","0.00%"
"2012年9月16日","11.9","11.9","11.9","11.9","-","1.02%"
"2012年9月15日","11.8","11.8","11.8","11.8","-","0.69%"
"2012年9月14日","11.7","11.7","11.7","11.7","-","2.37%"
"2012年9月13日","11.4","11.4","11.4","11.4","-","0.00%"
"2012年9月12日","11.4","11.4","11.4","11.4","-","0.00%"
"2012年9月11日","11.3","11.3","11.3","11.3","-","1.43%"
"2012年9月10日","11.2","11.2","11.2","11.2","-","1.36%"
"2012年9月9日","11.0","11.0","11.0","11.0","-","0.00%"
"2012年9月8日","11.0","11.0","11.0","11.0","-","0.00%"
"2012年9月7日","11.0","11.0","11.0","11.0","-","-1.61%"
"2012年9月6日","11.2","11.2","11.2","11.2","-","1.64%"
"2012年9月5日","11.0","11.0","11.0","11.0","-","5.97%"
"2012年9月4日","10.4","10.4","10.4","10.4","-","-1.42%"
"2012年9月3日","10.5","10.5","10.5","10.5","-","3.24%"
"2012年9月2日","10.2","10.2","10.2","10.2","-","2.31%"
"2012年9月1日","10.0","10.0","10.0","10.0","-","-1.87%"
"2012年8月31日","10.2","10.2","10.2","10.2","-","-5.75%"
"2012年8月30日","10.8","10.8","10.8","10.8","-","-1.28%"
"2012年8月29日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年8月28日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年8月27日","10.9","10.9","10.9","10.9","-","3.20%"
"2012年8月26日","10.6","10.6","10.6","10.6","-","0.86%"
"2012年8月25日","10.5","10.5","10.5","10.5","-","-0.75%"
"2012年8月24日","10.6","10.6","10.6","10.6","-","4.95%"
"2012年8月23日","10.1","10.1","10.1","10.1","-","2.96%"
"2012年8月22日","9.8","9.8","9.8","9.8","-","-1.01%"
"2012年8月21日","9.9","9.9","9.9","9.9","-","-1.88%"
"2012年8月20日","10.1","10.1","10.1","10.1","-","26.25%"
"2012年8月19日","8.0","8.0","8.0","8.0","-","-31.09%"
"2012年8月18日","11.6","11.6","11.6","11.6","-","0.00%"
"2012年8月17日","11.6","11.6","11.6","11.6","-","-14.22%"
"2012年8月16日","13.5","13.5","13.5","13.5","-","1.89%"
"2012年8月15日","13.3","13.3","13.3","13.3","-","8.70%"
"2012年8月14日","12.2","12.2","12.2","12.2","-","1.25%"
"2012年8月13日","12.0","12.0","12.0","12.0","-","3.61%"
"2012年8月12日","11.6","11.6","11.6","11.6","-","0.96%"
"2012年8月11日","11.5","11.5","11.5","11.5","-","1.05%"
"2012年8月10日","11.4","11.4","11.4","11.4","-","2.98%"
"2012年8月9日","11.1","11.1","11.1","11.1","-","0.00%"
"2012年8月8日","11.1","11.1","11.1","11.1","-","0.00%"
"2012年8月7日","11.1","11.1","11.1","11.1","-","2.21%"
"2012年8月6日","10.9","10.9","10.9","10.9","-","0.00%"
"2012年8月5日","10.9","10.9","10.9","10.9","-","-1.00%"
"2012年8月4日","11.0","11.0","11.0","11.0","-","0.00%"
"2012年8月3日","11.0","11.0","11.0","11.0","-","4.18%"
"2012年8月2日","10.5","10.5","10.5","10.5","-","10.26%"
"2012年8月1日","9.6","9.6","9.6","9.6","-","2.14%"
"2012年7月31日","9.4","9.4","9.4","9.4","-","2.75%"
"2012年7月30日","9.1","9.1","9.1","9.1","-","4.48%"
"2012年7月29日","8.7","8.7","8.7","8.7","-","-2.02%"
"2012年7月28日","8.9","8.9","8.9","8.9","-","0.00%"
"2012年7月27日","8.9","8.9","8.9","8.9","-","0.00%"
"2012年7月26日","8.9","8.9","8.9","8.9","-","1.14%"
"2012年7月25日","8.8","8.8","8.8","8.8","-","2.33%"
"2012年7月24日","8.6","8.6","8.6","8.6","-","1.78%"
"2012年7月23日","8.4","8.4","8.4","8.4","-","0.00%"
"2012年7月22日","8.4","8.4","8.4","8.4","-","-4.97%"
"2012年7月21日","8.9","8.9","8.9","8.9","-","3.87%"
"2012年7月20日","8.5","8.5","8.5","8.5","-","-3.95%"
"2012年7月19日","8.9","8.9","8.9","8.9","-","-2.63%"
"2012年7月18日","9.1","9.1","9.1","9.1","-","3.52%"
"2012年7月17日","8.8","8.8","8.8","8.8","-","3.53%"
"2012年7月16日","8.5","8.5","8.5","8.5","-","11.55%"
"2012年7月15日","7.6","7.6","7.6","7.6","-","1.06%"
"2012年7月14日","7.5","7.5","7.5","7.5","-","-1.69%"
